  t  q1  q2  q3  u1  u2  u3
   89.1500   1.894672E-02   2.431679E-04   7.569015E+01  -1.160981E-02  -1.692556E-05   1.010946E+00
   89.2000   1.830804E-02   2.419359E-04   7.574070E+01  -1.358447E-02  -5.008951E-05   1.011056E+00
   89.2500   1.762327E-02   2.377180E-04   7.579126E+01  -1.349005E-02  -1.053220E-04   1.011162E+00
   89.3000   1.698802E-02   2.334789E-04   7.584182E+01  -1.159916E-02  -5.063525E-05   1.011269E+00
   89.3500   1.649592E-02   2.324445E-04   7.589238E+01  -7.778534E-03  -5.682645E-06   1.011375E+00
   89.4000   1.623867E-02   2.313429E-04   7.594295E+01  -2.309690E-03  -4.234595E-05   1.011482E+00
   89.4500   1.626910E-02   2.296373E-04   7.599353E+01   3.456231E-03  -4.127079E-06   1.011591E+00
   89.5000   1.657261E-02   2.318845E-04   7.604411E+01   8.557535E-03   8.400805E-05   1.011702E+00
   89.5500   1.710973E-02   2.359176E-04   7.609470E+01   1.268724E-02   6.024690E-05   1.011813E+00
   89.6000   1.780690E-02   2.379628E-04   7.614529E+01   1.477568E-02   3.750019E-05   1.011924E+00
   89.6500   1.853837E-02   2.414187E-04   7.619589E+01   1.400399E-02   1.056310E-04   1.012034E+00
   89.7000   1.917645E-02   2.466103E-04   7.624650E+01   1.133585E-02   7.174984E-05   1.012143E+00
   89.7500   1.964928E-02   2.475544E-04   7.629711E+01   7.294658E-03  -1.838611E-05   1.012256E+00
   89.8000   1.987393E-02   2.475203E-04   7.634772E+01   1.436616E-03   3.546804E-05   1.012368E+00
   89.8500   1.978968E-02   2.499064E-04   7.639834E+01  -4.655059E-03   2.675094E-05   1.012476E+00
   89.9000   1.942738E-02   2.479761E-04   7.644897E+01  -9.689285E-03  -9.825863E-05   1.012582E+00
   89.9500   1.883545E-02   2.427981E-04   7.649960E+01  -1.375817E-02  -8.005520E-05   1.012687E+00
   90.0000   1.808804E-02   2.406336E-04   7.655024E+01  -1.563231E-02  -2.610809E-05   1.012793E+00
   90.0500   1.732783E-02   2.376645E-04   7.660088E+01  -1.426915E-02  -1.035286E-04   1.012899E+00
   90.1000   1.669685E-02   2.319554E-04   7.665153E+01  -1.072287E-02  -9.175026E-05   1.013009E+00
   90.1500   1.628189E-02   2.303006E-04   7.670218E+01  -5.552464E-03   1.663412E-05   1.013122E+00
   90.2000   1.616658E-02   2.314387E-04   7.675284E+01   1.034421E-03   1.093395E-05   1.013234E+00
   90.2500   1.638068E-02   2.312840E-04   7.680351E+01   7.342326E-03  -9.455536E-07   1.013346E+00
   90.3000   1.687271E-02   2.331989E-04   7.685418E+01   1.203035E-02   8.478494E-05   1.013457E+00
   90.3500   1.755342E-02   2.385262E-04   7.690485E+01   1.487029E-02   1.053572E-04   1.013566E+00
   90.4000   1.832270E-02   2.422021E-04   7.695553E+01   1.546053E-02   4.334167E-05   1.013674E+00
   90.4500   1.904631E-02   2.446299E-04   7.700622E+01   1.294091E-02   7.269551E-05   1.013779E+00
   90.5000   1.957774E-02   2.491980E-04   7.705691E+01   8.086144E-03   8.665254E-05   1.013880E+00
   90.5500   1.984231E-02   2.509388E-04   7.710761E+01   2.410930E-03  -2.447813E-05   1.013980E+00
   90.6000   1.980729E-02   2.484995E-04   7.715831E+01  -3.892528E-03  -4.427800E-05   1.014083E+00
   90.6500   1.945871E-02   2.478063E-04   7.720902E+01  -9.823396E-03   5.023099E-06   1.014185E+00
   90.7000   1.886557E-02   2.462964E-04   7.725973E+01  -1.342126E-02  -8.689272E-05   1.014288E+00
   90.7500   1.815392E-02   2.400927E-04   7.731044E+01  -1.476213E-02  -1.266658E-04   1.014394E+00
   90.8000   1.741879E-02   2.364514E-04   7.736117E+01  -1.426497E-02  -1.616595E-05   1.014501E+00
   90.8500   1.677555E-02   2.359628E-04   7.741189E+01  -1.098630E-02  -3.597601E-05   1.014606E+00
   90.9000   1.635112E-02   2.322050E-04   7.746263E+01  -5.882430E-03  -8.954368E-05   1.014710E+00
   90.9500   1.618468E-02   2.303990E-04   7.751337E+01  -8.275515E-04   3.562938E-05   1.014810E+00
   91.0000   1.627342E-02   2.340164E-04   7.756411E+01   4.467633E-03   6.977004E-05   1.014907E+00
   91.0500   1.662856E-02   2.350235E-04   7.761486E+01   9.519699E-03  -2.069070E-05   1.015004E+00
   91.1000   1.718810E-02   2.351994E-04   7.766561E+01   1.245993E-02   5.848658E-05   1.015102E+00
   91.1500   1.784447E-02   2.407226E-04   7.771637E+01   1.359868E-02   1.296627E-04   1.015204E+00
   91.2000   1.852242E-02   2.450188E-04   7.776713E+01   1.311317E-02   3.410146E-05   1.015303E+00
   91.2500   1.911308E-02   2.456603E-04   7.781790E+01   1.014336E-02   1.654251E-05   1.015403E+00
   91.3000   1.951086E-02   2.479050E-04   7.786867E+01   5.670801E-03   6.341480E-05   1.015507E+00
   91.3500   1.968045E-02   2.498269E-04   7.791945E+01   1.141515E-03  -3.921239E-06   1.015616E+00
   91.4000   1.961867E-02   2.481021E-04   7.797023E+01  -3.742097E-03  -4.127181E-05   1.015725E+00
   91.4500   1.931059E-02   2.469496E-04   7.802102E+01  -8.320414E-03  -1.289040E-05   1.015832E+00
   91.5000   1.881950E-02   2.452978E-04   7.807181E+01  -1.098740E-02  -6.335435E-05   1.015942E+00
   91.5500   1.823928E-02   2.412361E-04   7.812261E+01  -1.200244E-02  -8.023405E-05   1.016051E+00
   91.6000   1.764489E-02   2.385724E-04   7.817342E+01  -1.145051E-02  -2.719542E-05   1.016159E+00
   91.6500   1.713130E-02   2.371725E-04   7.822423E+01  -8.729498E-03  -4.421322E-05   1.016267E+00
   91.7000   1.679698E-02   2.342379E-04   7.827505E+01  -4.511343E-03  -5.653168E-05   1.016375E+00
   91.7500   1.668413E-02   2.333744E-04   7.832587E+01   2.275720E-06   2.901027E-05   1.016483E+00
   91.8000   1.680697E-02   2.355212E-04   7.837669E+01   5.042222E-03   3.092866E-05   1.016593E+00
   91.8500   1.717916E-02   2.360290E-04   7.842753E+01   9.523748E-03   8.983210E-06   1.016705E+00
   91.9000   1.772158E-02   2.384325E-04   7.847837E+01   1.181991E-02   9.335943E-05   1.016815E+00
   91.9500   1.833474E-02   2.436101E-04   7.852921E+01   1.249100E-02   8.486796E-05   1.016924E+00
   92.0000   1.894230E-02   2.456674E-04   7.858006E+01   1.143548E-02   8.971775E-06   1.017033E+00
   92.0500   1.944096E-02   2.466820E-04   7.863091E+01   8.231123E-03   4.607862E-05   1.017145E+00
   92.1000   1.974565E-02   2.498807E-04   7.868177E+01   3.831847E-03   6.250326E-05   1.017257E+00
   92.1500   1.982239E-02   2.507754E-04   7.873264E+01  -7.412003E-04  -3.470169E-05   1.017368E+00
   92.2000   1.966634E-02   2.480690E-04   7.878351E+01  -5.568174E-03  -4.514563E-05   1.017479E+00
   92.2500   1.927309E-02   2.473893E-04   7.883439E+01  -9.913996E-03   4.367979E-06   1.017588E+00
   92.3000   1.870993E-02   2.460840E-04   7.888527E+01  -1.224912E-02  -7.349277E-05   1.017694E+00
   92.3500   1.807597E-02   2.409812E-04   7.893615E+01  -1.289573E-02  -1.012105E-04   1.017799E+00
   92.4000   1.744806E-02   2.379459E-04   7.898705E+01  -1.183043E-02  -2.265373E-05   1.017904E+00
   92.4500   1.693734E-02   2.368184E-04   7.903795E+01  -8.179149E-03  -4.286947E-05   1.018011E+00
   92.5000   1.665145E-02   2.339148E-04   7.908885E+01  -3.249313E-03  -4.897879E-05   1.018118E+00
   92.5500   1.661113E-02   2.337760E-04   7.913976E+01   1.667656E-03   4.253449E-05   1.018224E+00
   92.6000   1.682134E-02   2.364286E-04   7.919067E+01   6.715701E-03   4.243094E-05   1.018330E+00
   92.6500   1.726943E-02   2.374092E-04   7.924159E+01   1.096044E-02   9.089803E-06   1.018438E+00
   92.7000   1.788278E-02   2.393419E-04   7.929251E+01   1.320804E-02   8.034539E-05   1.018548E+00
   92.7500   1.856013E-02   2.444732E-04   7.934344E+01   1.362928E-02   9.988346E-05   1.018660E+00
   92.8000   1.921937E-02   2.474517E-04   7.939438E+01   1.242665E-02   1.892699E-05   1.018775E+00
   92.8500   1.976179E-02   2.483763E-04   7.944532E+01   8.844699E-03   4.251179E-05   1.018890E+00
   92.9000   2.007881E-02   2.517448E-04   7.949627E+01   3.771032E-03   6.793963E-05   1.019004E+00
   92.9500   2.014144E-02   2.525891E-04   7.954722E+01  -1.233536E-03  -4.281648E-05   1.019120E+00
   93.0000   1.994532E-02   2.496523E-04   7.959818E+01  -6.765677E-03  -3.987705E-05   1.019232E+00
   93.0500   1.947158E-02   2.494562E-04   7.964915E+01  -1.187327E-02   8.693717E-06   1.019338E+00
   93.1000   1.880588E-02   2.472042E-04   7.970012E+01  -1.423398E-02  -1.158759E-04   1.019444E+00
   93.1500   1.807976E-02   2.402392E-04   7.975109E+01  -1.463683E-02  -1.150736E-04   1.019552E+00
   93.2000   1.737407E-02   2.379244E-04   7.980207E+01  -1.307142E-02   4.506314E-06   1.019660E+00
   93.2500   1.682833E-02   2.370902E-04   7.985306E+01  -8.306529E-03  -6.338026E-05   1.019771E+00
   93.3000   1.656359E-02   2.327481E-04   7.990405E+01  -2.304071E-03  -6.971090E-05   1.019884E+00
   93.3500   1.659158E-02   2.331029E-04   7.995504E+01   3.413024E-03   8.109196E-05   1.019997E+00
   93.4000   1.690826E-02   2.376418E-04   8.000605E+01   9.223064E-03   6.304620E-05   1.020109E+00
   93.4500   1.749200E-02   2.385463E-04   8.005706E+01   1.370556E-02  -1.465226E-06   1.020221E+00
   93.5000   1.822722E-02   2.408892E-04   8.010807E+01   1.522817E-02   1.107650E-04   1.020334E+00
   93.5500   1.897989E-02   2.477513E-04   8.015909E+01   1.460707E-02   1.237045E-04   1.020445E+00
   93.6000   1.965675E-02   2.507112E-04   8.021011E+01   1.204701E-02   1.350902E-06   1.020555E+00
   93.6500   2.013732E-02   2.508752E-04   8.026114E+01   6.773321E-03   3.440234E-05   1.020664E+00
   93.7000   2.031933E-02   2.538927E-04   8.031218E+01   6.118438E-04   5.384433E-05   1.020774E+00
   93.7500   2.021085E-02   2.536019E-04   8.036322E+01  -4.901386E-03  -6.632029E-05   1.020886E+00
   93.8000   1.983593E-02   2.493765E-04   8.041427E+01  -9.941616E-03  -7.515477E-05   1.020999E+00
   93.8500   1.924401E-02   2.472412E-04   8.046532E+01  -1.332353E-02  -2.188930E-05   1.021116E+00
   93.9000   1.854951E-02   2.450920E-04   8.051638E+01  -1.405182E-02  -7.634153E-05   1.021232E+00
   93.9500   1.787638E-02   2.400976E-04   8.056745E+01  -1.252502E-02  -1.039627E-04   1.021349E+00
   94.0000   1.732830E-02   2.366748E-04   8.061852E+01  -9.062036E-03  -2.686446E-05   1.021469E+00
   94.0500   1.700250E-02   2.364250E-04   8.066959E+01  -3.714957E-03  -6.269585E-10   1.021592E+00
   94.1000   1.696857E-02   2.359325E-04   8.072067E+01   2.305252E-03  -1.181107E-05   1.021713E+00
   94.1500   1.721952E-02   2.365368E-04   8.077176E+01   7.565035E-03   4.386605E-05   1.021833E+00
   94.2000   1.770537E-02   2.399764E-04   8.082286E+01   1.163963E-02   8.096058E-05   1.021953E+00
   94.2500   1.835488E-02   2.434832E-04   8.087396E+01   1.397520E-02   5.618104E-05   1.022071E+00
   94.3000   1.906163E-02   2.461988E-04   8.092507E+01   1.387381E-02   6.171720E-05   1.022189E+00
   94.3500   1.970061E-02   2.500288E-04   8.097618E+01   1.129573E-02   8.648162E-05   1.022306E+00
   94.4000   2.016382E-02   2.533841E-04   8.102730E+01   7.040225E-03   3.339019E-05   1.022421E+00
   94.4500   2.038414E-02   2.534827E-04   8.107842E+01   1.569000E-03  -1.471234E-05   1.022534E+00
   94.5000   2.031503E-02   2.529186E-04   8.112955E+01  -4.209146E-03  -9.944732E-06   1.022650E+00
   94.5500   1.997819E-02   2.519564E-04   8.118068E+01  -9.117926E-03  -3.242761E-05   1.022765E+00
   94.6000   1.942151E-02   2.495682E-04   8.123183E+01  -1.294393E-02  -5.984083E-05   1.022876E+00
   94.6500   1.871549E-02   2.461127E-04   8.128297E+01  -1.487170E-02  -7.929202E-05   1.022983E+00
   94.7000   1.797431E-02   2.420516E-04   8.133412E+01  -1.440462E-02  -7.557975E-05   1.023091E+00
   94.7500   1.731140E-02   2.390111E-04   8.138528E+01  -1.175931E-02  -4.637674E-05   1.023198E+00
   94.8000   1.683545E-02   2.368350E-04   8.143644E+01  -6.920537E-03  -4.672889E-05   1.023306E+00
   94.8500   1.663932E-02   2.348950E-04   8.148761E+01  -8.765631E-04  -1.715308E-05   1.023417E+00
   94.9000   1.674494E-02   2.359106E-04   8.153879E+01   5.020574E-03   5.417979E-05   1.023526E+00
   94.9500   1.713572E-02   2.387368E-04   8.158996E+01   1.053157E-02   4.247630E-05   1.023636E+00
   95.0000   1.777552E-02   2.402416E-04   8.164115E+01   1.470019E-02   3.439645E-05   1.023751E+00
   95.0500   1.856197E-02   2.438189E-04   8.169234E+01   1.630854E-02   1.116656E-04   1.023869E+00
   95.1000   1.936804E-02   2.497518E-04   8.174354E+01   1.557474E-02   1.009089E-04   1.023986E+00
   95.1500   2.008098E-02   2.526862E-04   8.179474E+01   1.251244E-02   2.428821E-05   1.024102E+00
   95.2000   2.057842E-02   2.539665E-04   8.184595E+01   7.080741E-03   3.991907E-05   1.024219E+00
   95.2500   2.077447E-02   2.562294E-04   8.189716E+01   7.677246E-04   3.143871E-05   1.024337E+00
   95.3000   2.065918E-02   2.557534E-04   8.194838E+01  -5.350360E-03  -4.857346E-05   1.024455E+00
   95.3500   2.024655E-02   2.527061E-04   8.199961E+01  -1.100026E-02  -5.827771E-05   1.024572E+00
   95.4000   1.958931E-02   2.501944E-04   8.205084E+01  -1.484370E-02  -5.297458E-05   1.024689E+00
   95.4500   1.880824E-02   2.464872E-04   8.210207E+01  -1.597542E-02  -9.472438E-05   1.024806E+00
   95.5000   1.803178E-02   2.417005E-04   8.215332E+01  -1.469421E-02  -8.363110E-05   1.024924E+00
   95.5500   1.738023E-02   2.386574E-04   8.220457E+01  -1.092887E-02  -4.304209E-05   1.025043E+00
   95.6000   1.697206E-02   2.369194E-04   8.225582E+01  -5.205325E-03  -2.638958E-05   1.025163E+00
   95.6500   1.686929E-02   2.363306E-04   8.230708E+01   1.094760E-03   7.375374E-06   1.025281E+00
   95.7000   1.707440E-02   2.377890E-04   8.235835E+01   6.973883E-03   4.801967E-05   1.025396E+00
   95.7500   1.754729E-02   2.405731E-04   8.240962E+01   1.168360E-02   5.816335E-05   1.025509E+00
   95.8000   1.821290E-02   2.434477E-04   8.246090E+01   1.461744E-02   5.812709E-05   1.025624E+00
   95.8500   1.896815E-02   2.469279E-04   8.251219E+01   1.512913E-02   8.561587E-05   1.025739E+00
   95.9000   1.968449E-02   2.514810E-04   8.256348E+01   1.316185E-02   8.399570E-05   1.025853E+00
   95.9500   2.025010E-02   2.544186E-04   8.261477E+01   9.128433E-03   3.257395E-05   1.025965E+00
   96.0000   2.056520E-02   2.555545E-04   8.266607E+01   3.207241E-03   2.272646E-05   1.026074E+00
   96.0500   2.056264E-02   2.563918E-04   8.271738E+01  -3.214537E-03  -2.489831E-06   1.026183E+00
   96.1000   2.025697E-02   2.546262E-04   8.276869E+01  -8.876612E-03  -6.276591E-05   1.026292E+00
   96.1500   1.969657E-02   2.511205E-04   8.282001E+01  -1.321888E-02  -6.952963E-05   1.026402E+00
   96.2000   1.897270E-02   2.479097E-04   8.287133E+01  -1.531550E-02  -6.229935E-05   1.026513E+00
   96.2500   1.821303E-02   2.442237E-04   8.292266E+01  -1.456574E-02  -8.939916E-05   1.026626E+00
   96.3000   1.755437E-02   2.399047E-04   8.297399E+01  -1.150875E-02  -6.624003E-05   1.026740E+00
   96.3500   1.709231E-02   2.381559E-04   8.302533E+01  -6.635297E-03  -1.272978E-05   1.026855E+00
   96.4000   1.691652E-02   2.375549E-04   8.307668E+01  -2.682434E-04  -1.498219E-05   1.026971E+00
   96.4500   1.706248E-02   2.374325E-04   8.312803E+01   5.946161E-03   2.308748E-05   1.027088E+00
   96.5000   1.749298E-02   2.401841E-04   8.317939E+01   1.109048E-02   7.747336E-05   1.027204E+00
   96.5500   1.814667E-02   2.439592E-04   8.323075E+01   1.471538E-02   6.672803E-05   1.027320E+00
   96.6000   1.892335E-02   2.470762E-04   8.328212E+01   1.589547E-02   6.618955E-05   1.027437E+00
   96.6500   1.968860E-02   2.511829E-04   8.333349E+01   1.425682E-02   9.619848E-05   1.027552E+00
   96.7000   2.031449E-02   2.553702E-04   8.338487E+01   1.052306E-02   5.493576E-05   1.027666E+00
   96.7500   2.071894E-02   2.562241E-04   8.343626E+01   5.472800E-03  -1.153029E-05   1.027784E+00
   96.8000   2.084284E-02   2.559750E-04   8.348765E+01  -6.468014E-04   1.377133E-05   1.027904E+00
   96.8500   2.065804E-02   2.568451E-04   8.353905E+01  -6.567152E-03  -2.963672E-07   1.028023E+00
   96.9000   2.020612E-02   2.546406E-04   8.359045E+01  -1.134235E-02  -8.221304E-05   1.028138E+00
   96.9500   1.954977E-02   2.500599E-04   8.364186E+01  -1.452676E-02  -8.769194E-05   1.028254E+00
   97.0000   1.879822E-02   2.464344E-04   8.369328E+01  -1.503502E-02  -6.160406E-05   1.028375E+00
   97.0500   1.809201E-02   2.433234E-04   8.374470E+01  -1.285755E-02  -6.323278E-05   1.028496E+00
   97.1000   1.754293E-02   2.404553E-04   8.379613E+01  -8.861171E-03  -4.555076E-05   1.028615E+00
   97.1500   1.722433E-02   2.392015E-04   8.384756E+01  -3.749040E-03  -4.709811E-06   1.028731E+00
   97.2000   1.717518E-02   2.396162E-04   8.389900E+01   1.776292E-03   1.708720E-05   1.028843E+00
   97.2500   1.739264E-02   2.407960E-04   8.395045E+01   6.743619E-03   3.249858E-05   1.028952E+00
   97.3000   1.782731E-02   2.430517E-04   8.400190E+01   1.039622E-02   5.680387E-05   1.029059E+00
   97.3500   1.840517E-02   2.461469E-04   8.405335E+01   1.242913E-02   6.261314E-05   1.029167E+00
   97.4000   1.903367E-02   2.493225E-04   8.410481E+01   1.228771E-02   6.752501E-05   1.029272E+00
   97.4500   1.960557E-02   2.523240E-04   8.415628E+01   1.044186E-02   4.111471E-05   1.029379E+00
   97.5000   2.005330E-02   2.536535E-04   8.420775E+01   7.138053E-03   2.533396E-05   1.029490E+00
   97.5500   2.029504E-02   2.554532E-04   8.425923E+01   2.399542E-03   4.051864E-05   1.029599E+00
   97.6000   2.029309E-02   2.562635E-04   8.431071E+01  -2.396900E-03  -2.001987E-05   1.029707E+00
   97.6500   2.005811E-02   2.540290E-04   8.436220E+01  -7.009313E-03  -5.033068E-05   1.029814E+00
   97.7000   1.960168E-02   2.523855E-04   8.441369E+01  -1.101511E-02  -1.970621E-05   1.029918E+00
   97.7500   1.898896E-02   2.506468E-04   8.446519E+01  -1.313388E-02  -6.254623E-05   1.030019E+00
   97.8000   1.832254E-02   2.462624E-04   8.451670E+01  -1.320456E-02  -9.767279E-05   1.030119E+00
   97.8500   1.769765E-02   2.426478E-04   8.456820E+01  -1.148169E-02  -3.874468E-05   1.030219E+00
   97.9000   1.721052E-02   2.415386E-04   8.461972E+01  -7.636667E-03  -2.306602E-05   1.030319E+00
   97.9500   1.695539E-02   2.398199E-04   8.467124E+01  -2.537696E-03  -3.398627E-05   1.030418E+00
   98.0000   1.695573E-02   2.394240E-04   8.472276E+01   2.538343E-03   2.296517E-05   1.030515E+00
   98.0500   1.720276E-02   2.416675E-04   8.477429E+01   7.214976E-03   5.611064E-05   1.030612E+00
   98.1000   1.765888E-02   2.441146E-04   8.482582E+01   1.077300E-02   4.007373E-05   1.030706E+00
   98.1500   1.824988E-02   2.462012E-04   8.487736E+01   1.255756E-02   5.033386E-05   1.030802E+00
   98.2000   1.887974E-02   2.495804E-04   8.492890E+01   1.227913E-02   8.212767E-05   1.030899E+00
   98.2500   1.944852E-02   2.532762E-04   8.498045E+01   1.021825E-02   5.326783E-05   1.030995E+00
   98.3000   1.987539E-02   2.546836E-04   8.503200E+01   6.594610E-03   1.149038E-05   1.031092E+00
   98.3500   2.008645E-02   2.554273E-04   8.508356E+01   1.722409E-03   2.170602E-05   1.031189E+00
   98.4000   2.004606E-02   2.561844E-04   8.513512E+01  -3.266489E-03  -3.227038E-06   1.031286E+00
   98.4500   1.977246E-02   2.544783E-04   8.518669E+01  -7.521357E-03  -6.078249E-05   1.031383E+00
   98.5000   1.931447E-02   2.511700E-04   8.523826E+01  -1.051440E-02  -6.192320E-05   1.031484E+00
   98.5500   1.875278E-02   2.486626E-04   8.528983E+01  -1.160615E-02  -4.205989E-05   1.031586E+00
   98.6000   1.819346E-02   2.461036E-04   8.534142E+01  -1.036066E-02  -6.670458E-05   1.031692E+00
   98.6500   1.774475E-02   2.427646E-04   8.539300E+01  -7.420837E-03  -4.991160E-05   1.031799E+00
   98.7000   1.746904E-02   2.418478E-04   8.544460E+01  -3.411314E-03   6.910026E-06   1.031906E+00
